"rally","serve","hitpoint","speed","net.clearance","distance.from.sideline","depth","outside.sideline","outside.baseline","player.distance.travelled","player.impact.depth","player.impact.distance.from.center","player.depth","player.distance.from.center","previous.speed","previous.net.clearance","previous.distance.from.sideline","previous.depth","opponent.depth","opponent.distance.from.center","same.side","previous.hitpoint","previous.time.to.net","server.is.impact.player","outcome","gender","ID"
9,2,"U",18.19501952,0.771881806,2.764771299,5.566607509,FALSE,FALSE,0,4.016,4.038,4.016,4.038,18.85874575,0.920733999,1.029620154,6.069481136,7.5612,5.1812,FALSE,"V",0.425105694,TRUE,"W","womens",8836
5,1,"B",33.64780316,-0.13990335,1.360833742,6.89694987,FALSE,FALSE,3.752657096,11.3814,3.494,12.5856,0.0602,29.41311729,0.901266396,1.528848328,5.23300427,14.7702,3.764,TRUE,"B",0.647930108,TRUE,"UE","womens",7452
10,2,"F",30.75746656,1.439923164,2.585424643,0.501588427,FALSE,TRUE,1.211170541,14.1658,0.742,13.011,0.3768,30.70929826,1.065226244,2.716728076,0.610844303,12.8056,0.5984,TRUE,"F",0.480714187,FALSE,"UE","womens",1053
11,1,"B",30.80172405,0.102433919,1.364261975,5.458544353,FALSE,FALSE,0.650741177,11.182,0.0264,11.7562,0.2798,30.15883958,0.602101933,2.757962436,4.874812079,15.845,3.4842,FALSE,"F",0.65314402,TRUE,"W","womens",1415
15,1,"B",20.39125884,2.776609117,3.332006306,1.557461054,FALSE,FALSE,2.286278172,14.3816,1.4032,14.4638,0.8816,39.0600302,0.601245731,3.304778409,0.200837634,7.5736,1.503,FALSE,"F",0.206538133,TRUE,"FE","womens",6404
5,2,"F",34.94225666,0.422728941,0.959075106,1.588318503,FALSE,FALSE,4.301125792,11.9726,4.0888,12.5674,0.171,25.09177193,0.513148289,1.275400401,7.188488449,13.7486,1.8228,TRUE,"F",0.676731619,TRUE,"W","womens",8398
3,1,"F",24.911496,1.245245136,2.452833213,2.459340817,TRUE,FALSE,1.97914911,13.1916,0.0842,11.3672,0.8514,32.16501343,0.956307743,3.599061553,0.003218517,12.078,4.6044,FALSE,"F",0.436911555,TRUE,"FE","womens",2842
10,1,"F",31.10961065,1.050220795,2.14587101,0.452041899,FALSE,TRUE,2.275483114,12.3276,0.3348,13.1908,1.7706,30.86246793,0.253032676,2.155049976,5.381073362,13.315,2.776,FALSE,"B",0.544728814,FALSE,"UE","womens",320
4,1,"F",31.64581636,-0.272968988,2.669293131,8.63274843,FALSE,FALSE,1.437383637,14.5764,0.8726,13.6978,0.265,36.15839471,0.151711495,2.415285913,4.709413314,12.0052,2.353,FALSE,"F",0.366650548,FALSE,"UE","womens",5112
3,1,"B",35.04456852,0.682086587,1.705723634,0.949491062,FALSE,TRUE,0.611302217,11.688,0.545,11.2196,0.9378,32.23217252,0.268372773,2.877595849,4.897372845,12.4124,5.1476,FALSE,"F",0.431175768,TRUE,"UE","womens",5067
5,1,"F",35.44864368,0.512934085,0.55390445,2.393469703,FALSE,FALSE,1.503597991,10.7268,1.6556,12.2302,1.68,24.25059308,0.741268354,3.736435714,5.532728521,12.7988,3.606,FALSE,"B",0.643035067,TRUE,"W","womens",600
7,2,"F",21.73286099,-0.167775691,1.846521618,9.024435554,FALSE,FALSE,1.910957969,13.181,1.8412,13.821,3.6418,29.27013033,0.571957786,1.784579402,4.286440211,8.6028,0.1018,TRUE,"U",0.325437696,TRUE,"FE","womens",5339
5,1,"U",25.59359035,-0.008058762,3.399185923,8.047888388,FALSE,FALSE,0.904919577,12.8834,2.2576,12.8384,1.3538,36.65592104,0.418670553,2.942182308,1.662634828,12.8014,2.4244,FALSE,"B",0.408197382,TRUE,"FE","womens",1325
5,1,"F",24.68722962,0.590077994,1.629696582,4.040408185,FALSE,FALSE,4.172091988,5.6966,1.1848,9.8482,1.5978,24.94683735,1.419593868,3.766131344,6.635620247,14.872,2.3608,TRUE,"V",0.76287047,TRUE,"W","womens",1912
3,1,"F",25.17378864,1.945191592,2.016266527,1.553257569,FALSE,FALSE,0.820935686,12.182,1.001,11.4446,0.6402,29.802843,0.628473033,2.630748548,2.727976083,12.2672,2.7416,FALSE,"B",0.479026892,TRUE,"UE","womens",2359
3,1,"F",27.10008149,-0.563150359,0.755192792,9.346055801,FALSE,FALSE,1.006771573,11.9014,1.4864,11.2192,0.746,35.38862153,0.296546452,2.794550953,3.766312025,11.5036,4.1892,FALSE,"F",0.376361677,TRUE,"FE","womens",6413
5,1,"F",36.33811566,1.025386894,0.4403357,0.746059883,TRUE,TRUE,0.626393518,13.1716,0.9038,12.9826,0.3066,28.13884354,1.106851593,3.368585549,3.170883849,13.7562,2.048,FALSE,"B",0.587228568,TRUE,"UE","womens",8605
3,1,"F",28.02421902,1.691748248,0.060492401,0.528567497,TRUE,FALSE,1.217083481,12.6302,0.695,11.424,0.8574,32.0174665,0.565080322,3.28424283,3.69491955,12.181,3.359,FALSE,"B",0.443022704,TRUE,"UE","womens",9124
5,2,"F",24.63229413,3.4033464,3.068090348,2.114240259,FALSE,TRUE,0.588670978,12.7086,2.7956,12.59,2.219,34.03860057,0.115062529,1.838739973,6.397076058,12.943,1.161,FALSE,"F",0.445070244,TRUE,"FE","womens",4525
6,2,"F",33.59037654,0.532740699,0.087297437,3.590666261,FALSE,FALSE,0.473283087,13.1954,0.3834,12.9396,0.7816,31.25356857,0.641501667,3.387676024,3.702773349,13.9904,0.633,FALSE,"F",0.530648107,FALSE,"W","womens",1206
8,2,"B",26.07703864,1.901623955,3.836419748,0.506720011,FALSE,TRUE,0.829772644,13.658,0.2386,12.835,0.3444,34.09923811,0.953228532,3.205331942,0.153663994,13.7776,1.3098,FALSE,"B",0.469707422,FALSE,"UE","womens",7641
3,1,"F",30.91544685,2.162844979,3.517245751,2.673111458,FALSE,TRUE,0.934883544,12.3932,1.979,11.6832,1.3708,32.0963436,0.329433843,3.925755438,5.350047648,12.128,3.5066,FALSE,"B",0.431256377,TRUE,"UE","womens",6987
4,1,"B",36.93353861,-0.655363364,0.36619252,9.407470611,TRUE,FALSE,3.461197209,13.3488,3.7026,13.1352,0.248,33.28702375,0.530140306,0.934334967,4.544401109,14.3526,1.6366,FALSE,"B",0.511890408,FALSE,"FE","womens",7098
3,1,"F",28.10527531,0.770643219,1.294556008,1.246906437,FALSE,FALSE,2.389496248,11.596,2.757,11.4596,0.3714,34.9104103,0.37839649,1.865490204,4.036521553,12.1352,4.9532,FALSE,"F",0.407771825,TRUE,"W","womens",7318
3,1,"F",27.30451865,0.867087529,0.541475399,4.561152236,TRUE,FALSE,1.972595904,12.8564,0.6798,11.616,0.854,37.40781943,0.074355827,2.006016447,5.287303274,12.2322,3.8102,FALSE,"F",0.366906468,TRUE,"FE","womens",2791
4,1,"F",32.33042746,1.9259092,0.806830784,3.094940276,FALSE,TRUE,1.855670413,14.3746,1.3042,13.3228,0.2246,35.8611146,0.272945266,2.163224989,3.534887045,11.5268,1.1692,FALSE,"B",0.353982457,FALSE,"UE","womens",2774
3,1,"B",33.07785985,0.044577045,0.176566191,5.483891878,FALSE,FALSE,1.046843981,12.3764,0.214,11.419,0.6374,28.56289707,0.332856344,3.342665272,4.666310708,12.1396,3.2318,FALSE,"B",0.469676148,TRUE,"W","womens",8629
11,1,"U",15.95812219,0.181382373,1.085767034,9.267048028,FALSE,FALSE,2.344044752,11.1002,1.8684,12.9726,0.4582,24.84204844,0.316673781,3.624464711,6.565698691,13.303,2.6622,FALSE,"B",0.62241497,TRUE,"W","womens",9189
4,2,"F",15.94462035,-0.13152131,0.597924891,9.98009929,FALSE,FALSE,0.678380306,11.0754,2.0288,11.7526,2.0688,21.58687988,1.610446571,3.761630166,4.480751177,13.1664,1.3652,FALSE,"B",0.763448494,FALSE,"UE","womens",8827
7,1,"B",25.44197676,1.684089863,2.858977325,3.003491597,TRUE,FALSE,1.443857943,14.5728,1.7672,13.7968,0.5496,35.96511538,0.610942019,1.655520861,2.331038424,12.306,1.0556,TRUE,"F",0.382897649,TRUE,"FE","womens",3585
4,2,"F",20.11198616,1.430288358,2.922733259,0.468374925,FALSE,TRUE,4.949562716,6.8766,1.2956,11.4154,0.6786,25.90714518,1.354787452,1.512120473,5.198416581,13.5278,3.1856,TRUE,"V",0.704837174,FALSE,"UE","womens",3665
6,1,"B",11.90999179,-0.946999702,2.866497204,6.261251584,FALSE,FALSE,2.59503879,14.6328,1.9774,14.2042,0.582,38.51104729,0.391682662,0.992581982,1.866991781,13.6966,3.301,FALSE,"F",0.40282598,FALSE,"FE","womens",3353
3,2,"B",31.21362143,-0.213744499,3.827213691,7.424669365,FALSE,FALSE,2.115633428,12.8336,1.1768,12.0168,0.7748,34.20806204,0.616463186,1.947202889,2.000523295,11.967,2.7738,FALSE,"B",0.386962631,TRUE,"FE","womens",7267
4,1,"B",31.24895147,-0.206494685,2.968117256,7.725622137,FALSE,FALSE,4.620057632,13.0688,3.5376,12.8064,1.075,32.58035518,0.596659879,0.717929285,2.822492492,13.3692,1.6652,TRUE,"B",0.486739928,FALSE,"FE","womens",9500
3,1,"F",33.42896508,0.708147561,0.434346361,1.929861816,TRUE,FALSE,1.147869331,12.7372,1.7374,11.688,1.2718,31.1834114,0.479687629,3.846513646,3.699319878,12.5492,1.7964,FALSE,"F",0.444500963,TRUE,"UE","womens",7890
6,2,"F",32.447056,0.519877753,1.131717815,1.473036691,FALSE,FALSE,8.137947773,8.207,3.3222,13.219,3.0892,12.2333352,1.582855557,0.455230541,6.005808987,7.2128,0.6168,FALSE,"B",0.751620274,FALSE,"W","womens",4915
3,1,"B",34.94838812,0.285824312,0.234673614,2.51421536,FALSE,FALSE,2.985498659,12.2582,4.0132,11.3314,1.1752,21.44590925,1.066841738,0.649605463,5.596651313,12.6002,2.1962,FALSE,"F",0.71800657,TRUE,"W","womens",6674
4,1,"F",34.27466283,1.440712299,1.460087485,3.050157808,FALSE,TRUE,1.979727173,12.6406,1.4524,11.4758,3.0532,28.89393838,0.53051295,3.23430495,4.778479631,12.0364,2.898,FALSE,"F",0.484733753,FALSE,"UE","womens",9576
11,1,"F",38.78791825,0.282585023,2.071967367,4.797612592,FALSE,FALSE,3.8344023,12.4594,2.106,12.4636,1.7284,22.83760663,2.37573833,2.140311392,1.905004853,14.9392,1.9138,TRUE,"F",0.869722841,TRUE,"W","womens",8098
5,2,"U",15.65032847,-0.946999972,1.726690358,1.346456473,FALSE,FALSE,4.541816113,14.0578,3.6568,13.171,0.7976,38.24802425,0.520612865,1.483885911,3.314513369,13.6916,2.0454,TRUE,"F",0.397133364,TRUE,"UE","womens",5798
8,1,"B",20.58286508,0.970170093,1.811066963,1.127996812,FALSE,TRUE,3.461158014,14.8178,2.0412,14.2472,1.3726,36.37099822,1.021244561,1.003818746,0.692445515,12.7512,1.8498,FALSE,"F",0.403307886,FALSE,"FE","womens",2848
4,1,"B",35.36634081,0.312112538,1.328227731,2.547109791,FALSE,FALSE,4.094309387,13.4,2.3684,14.061,1.6722,32.33457662,0.741705993,1.512817956,4.482883156,14.7612,0.1266,TRUE,"U",0.563856532,FALSE,"W","womens",4105
3,2,"V",20.4462602,4.791833566,1.55263227,1.808752734,FALSE,FALSE,2.410422079,13.3736,1.0544,11.897,0.8508,40.18528562,0.237342133,0.966138807,3.287061463,12.451,4.9948,FALSE,"F",0.348757887,TRUE,"FE","womens",8122
3,1,"F",29.83138631,-0.02265425,4.063006551,7.2023908,FALSE,FALSE,0.981017431,12.2908,1.0084,11.3176,0.8848,32.77254176,0.191545758,2.981557596,4.778466525,13.1132,2.754,FALSE,"B",0.455593085,TRUE,"UE","womens",3303
7,2,"F",26.81143993,0.292482188,0.45572964,3.62861748,FALSE,FALSE,5.629778031,6.6466,0.9284,12.1994,0.0006,13.87005954,0.787565008,1.93045856,8.268343904,8.8812,2.1146,TRUE,"B",0.926469165,TRUE,"W","womens",6886
8,1,"B",29.75073244,-0.112161515,0.313773823,6.996196927,FALSE,FALSE,1.491047873,13.9736,2.342,13.3566,0.9846,37.95809831,0.613200261,1.124109714,0.600958881,13.6066,1.9366,FALSE,"B",0.418682173,FALSE,"FE","womens",6786
9,1,"F",34.20783465,0.122210952,0.135332082,5.900276942,TRUE,FALSE,3.474737613,14.0578,2.0124,13.4886,1.4154,30.96594091,0.583832134,1.470504495,4.301588979,14.6644,0.9328,FALSE,"B",0.567779115,TRUE,"UE","womens",6818
3,2,"F",25.60659987,3.709731907,2.384758068,0.645961648,FALSE,TRUE,2.764008944,14.5058,0.7834,12.2318,0.7878,28.0485766,1.489607784,2.410311181,2.309744325,14.1532,2.2196,FALSE,"B",0.608866376,TRUE,"UE","womens",4656
4,2,"B",39.0959114,0.386916352,0.306396884,2.575654865,TRUE,FALSE,2.577618932,12.6676,1.4142,13.2776,1.0902,25.98818132,0.496250587,2.061949286,6.248418123,13.2584,0.1196,FALSE,"F",0.591199256,FALSE,"UE","womens",3550
5,2,"F",31.55982864,-0.493830835,0.898654345,9.027194952,FALSE,FALSE,2.339821574,12.916,2.0888,12.9482,0.2508,29.29206685,0.674401974,0.803765179,4.470142529,15.0688,3.0208,FALSE,"B",0.622682819,TRUE,"UE","womens",7835
7,1,"F",32.55037916,1.706404363,3.326585355,0.277683481,FALSE,TRUE,1.944843315,14.483,2.4716,14.0846,0.568,36.27413184,0.198109279,2.034205868,5.384672654,12.4862,0.2778,TRUE,"F",0.39925584,TRUE,"UE","womens",542
9,1,"B",37.34249279,0.556724111,0.278314204,0.693075187,FALSE,FALSE,1.032233016,13.1134,1.999,12.8614,0.998,31.51693034,0.762608395,2.392244066,3.561783,15.0798,2.4426,FALSE,"U",0.570767038,TRUE,"W","womens",2777
8,1,"F",34.52418052,-0.397055666,1.411167026,8.99904163,FALSE,FALSE,1.436730176,12.3004,1.9454,13.468,1.1082,27.25417494,0.742531301,4.070822312,4.876905742,12.7642,2.9516,FALSE,"B",0.559164717,FALSE,"UE","womens",4999
4,2,"B",29.18745633,-0.732984682,1.213483151,10.96915178,FALSE,FALSE,3.072471318,11.8704,1.908,13.3144,0.804,21.87466001,2.655555479,1.337227068,3.498007978,13.2472,2.3602,FALSE,"F",0.792207168,FALSE,"UE","womens",1115
5,2,"B",35.01834532,0.597914222,0.449316944,3.415319217,TRUE,FALSE,0.584027568,15.1212,1.1516,14.8184,0.6522,34.92041248,0.52717306,3.559190665,6.016576665,5.9784,0.922,FALSE,"U",0.076730423,TRUE,"FE","womens",660
4,2,"F",29.78499205,1.588509248,2.703222026,1.397374115,FALSE,TRUE,2.308036915,14.1756,0.086,12.884,1.9988,34.41419874,0.583730887,2.896361421,1.937980901,12.478,3.2636,FALSE,"B",0.40465692,FALSE,"UE","womens",4862
6,1,"F",25.92849256,4.295537604,2.382332998,1.89519609,FALSE,FALSE,2.962229822,15.9224,1.7674,13.3058,3.156,21.59466632,3.11405333,1.915346994,0.001457688,14.5726,1.4938,TRUE,"F",0.90678423,FALSE,"W","womens",824
8,1,"F",31.54992208,1.832544704,2.911099916,3.970805066,FALSE,FALSE,3.715735561,12.9438,3.3794,12.5298,0.3132,24.44208653,0.624190017,0.466424683,2.536407676,13.4468,1.7338,FALSE,"B",0.64157718,FALSE,"UE","womens",8023
13,2,"B",15.40126949,-0.517129428,0.66044022,10.89980983,FALSE,FALSE,1.055228601,12.8668,2.1208,13.4464,1.239,33.13409913,0.711249416,2.424308231,3.552517976,13.8702,3.3972,FALSE,"B",0.493293676,TRUE,"UE","womens",7924
4,2,"F",33.12782537,0.712438815,0.630056597,4.453271966,TRUE,FALSE,0.932256188,13.2948,0.5098,13.3536,1.4402,26.05193902,1.044594315,3.573385002,4.548363743,13.0296,1.7852,FALSE,"F",0.608194462,FALSE,"UE","womens",4955
4,1,"B",38.18725233,0.258328938,0.471795678,1.595253292,FALSE,FALSE,3.176782907,12.8978,3.5224,13.9136,0.5124,30.26262996,1.054392338,0.80885245,2.78351758,13.0776,2.8008,FALSE,"B",0.512050415,FALSE,"W","womens",8223
10,2,"F",24.40083447,4.718134697,0.134527773,0.207306757,TRUE,FALSE,0.345536684,14.1574,0.883,13.85,0.7252,40.7700577,0.726659126,2.813748451,0.934615252,13.185,1.5838,FALSE,"F",0.361711883,FALSE,"FE","womens",9079
7,2,"U",25.17984717,-0.294923933,3.518893677,9.829550531,FALSE,FALSE,5.936727722,14.9136,2.4858,14.4656,3.434,35.77754945,0.599020489,1.712412906,2.777675559,12.9288,0.5156,TRUE,"F",0.421054008,TRUE,"FE","womens",5021
17,1,"B",32.86749081,0.307746619,0.148662043,4.399150462,FALSE,FALSE,1.318826418,10.528,1.5894,11.5566,2.4148,21.82731252,3.064563649,3.351328077,1.729634315,13.1656,3.349,FALSE,"V",0.781933937,TRUE,"W","womens",9120
8,2,"B",35.47538473,1.121796186,1.849788049,0.841950785,FALSE,TRUE,2.572127291,12.671,2.8116,13.1528,0.285,29.6190281,0.720311507,1.755534782,4.835927581,13.8106,1.048,FALSE,"F",0.560260455,FALSE,"UE","womens",8952
4,1,"V",23.16107345,3.823402803,2.447487615,4.688343712,FALSE,FALSE,2.404992823,14.907,2.888,14.5112,0.5158,32.4582683,0.512547018,1.171196199,1.369533925,8.6166,1.0292,TRUE,"F",0.282262201,FALSE,"FE","womens",7883
4,1,"F",31.48290362,0.979206513,2.734826768,2.779941864,FALSE,FALSE,3.511836129,14.3234,1.352,13.3266,2.0154,32.19328941,0.397192244,2.251288289,3.468449261,12.9078,0.8806,FALSE,"B",0.462389345,FALSE,"UE","womens",733
9,1,"F",34.26543858,0.264222139,0.664177237,3.299508416,FALSE,FALSE,1.228225712,13.4146,1.8612,13.3754,0.6336,33.24816785,0.690608354,2.427152576,3.039525863,13.612,2.9376,FALSE,"B",0.490915221,TRUE,"UE","womens",9659
9,1,"F",30.91552317,1.404836781,1.302804608,0.406385154,FALSE,TRUE,2.938282995,13.4986,2.7712,13.2976,0.1602,35.17045038,0.686741719,1.300936044,3.626195528,15.947,1.0416,TRUE,"B",0.549094372,TRUE,"UE","womens",5713
9,2,"B",34.24954539,0.80802381,0.032260286,0.865794616,FALSE,FALSE,2.592780785,13.4428,2.9372,14.017,0.4088,31.03084931,0.313843739,2.199025507,5.695963144,13.1202,2.1138,FALSE,"F",0.495348339,TRUE,"W","womens",2884
7,1,"B",37.62738313,0.484569284,1.960370793,2.27691197,FALSE,FALSE,2.184591175,11.197,0.3484,13.3718,0.555,22.18824815,0.955255743,2.810056589,5.711272066,13.5746,1.0462,TRUE,"B",0.742343333,TRUE,"W","womens",5024
6,1,"F",38.64751022,0.838414609,0.279356638,0.944688279,FALSE,TRUE,2.595322762,12.5868,1.3222,13.3486,1.1588,28.29273417,1.1733269,1.300196547,4.574851612,14.3338,3.296,FALSE,"F",0.617782792,FALSE,"UE","womens",4234
6,2,"B",34.83606194,-0.121706699,1.65040933,5.844761027,FALSE,FALSE,3.722891349,14.7938,2.3166,14.4114,1.3866,35.31400531,0.353806603,1.278030688,2.461810868,10.9732,1.4344,FALSE,"B",0.345481026,FALSE,"FE","womens",3800
3,2,"F",32.83886504,0.926055586,1.674787954,0.567242196,FALSE,TRUE,3.060488438,11.0184,3.744,12.2352,0.9358,27.21575802,0.268989405,2.388232122,7.483541138,12.3524,5.391,FALSE,"B",0.564316011,TRUE,"UE","womens",5195
9,1,"F",35.43335102,0.707071338,0.105746644,2.665137836,TRUE,FALSE,1.308258705,15.0274,0.083,13.8252,0.433,30.09508447,1.239272091,3.190117451,2.213058374,14.4888,0.2114,FALSE,"B",0.572247484,TRUE,"UE","womens",9089
3,2,"F",32.4780282,0.58726633,0.336938097,1.852281419,FALSE,FALSE,0.50360699,12.8484,1.1098,12.4188,0.847,33.03268238,0.69483753,2.89851143,2.91275207,12.574,4.0388,FALSE,"B",0.446179101,TRUE,"W","womens",5260
11,1,"B",35.29109887,1.349502578,0.136036638,0.589177445,TRUE,FALSE,3.723629933,14.298,2.821,15.1502,0.8038,30.85685653,0.444977427,1.914914833,4.981674774,13.1506,0.503,TRUE,"F",0.505965143,TRUE,"UE","womens",6732
5,2,"F",34.73722864,0.634089563,3.598745003,0.862146097,FALSE,TRUE,6.701040731,12.7164,3.7292,15.2412,2.478,28.9376817,0.06396227,1.535266251,7.671647448,13.685,0.9008,TRUE,"B",0.586892329,TRUE,"FE","womens",8337
8,2,"B",31.23540347,1.275245567,1.961263612,1.730101579,FALSE,TRUE,2.738169703,12.7552,2.8302,12.8738,0.0946,30.54041603,0.444487895,1.501829529,4.599274669,13.8536,0.3384,FALSE,"F",0.53614044,FALSE,"UE","womens",1025
9,1,"B",33.95487272,0.872657153,1.647932639,0.379059482,FALSE,TRUE,1.517867794,12.8754,0.947,14.3296,0.512,29.29767203,0.52988119,3.401861828,4.631201046,13.909,1.505,FALSE,"F",0.566428123,TRUE,"UE","womens",2555
3,1,"B",35.52129705,0.632943522,1.364701638,0.446532048,FALSE,TRUE,0.912627021,11.0644,0.1194,11.5546,0.8892,23.27011561,0.679539816,3.195007531,5.753071464,12.193,3.1064,FALSE,"F",0.609970192,TRUE,"UE","womens",8284
15,1,"B",33.68551147,0.755431789,0.15211238,1.655700456,TRUE,FALSE,0.938183628,13.4188,0.5562,13.2982,1.4866,28.9896317,1.006304485,3.705639367,2.500947571,13.1944,3.3642,FALSE,"F",0.541909582,TRUE,"UE","womens",4909
9,2,"F",29.58968792,0.673700341,1.590412407,4.154657114,TRUE,FALSE,0.645176844,13.958,0.717,13.3884,0.414,31.29591694,0.973042054,3.18396543,2.128902035,13.776,2.782,FALSE,"B",0.533255896,TRUE,"UE","womens",4180
15,2,"F",34.08915689,0.258087691,1.430372197,4.444937385,FALSE,FALSE,2.252071136,12.876,1.5606,13.3062,0.65,30.22647621,0.646669627,1.294345929,3.559847262,14.4876,2.7516,FALSE,"F",0.569028312,TRUE,"W","womens",4717
11,2,"B",35.85579378,0.438267562,0.70010856,3.213975096,FALSE,FALSE,2.34582267,11.9732,0.3334,13.674,1.2822,20.05045203,2.01998671,2.564007681,2.798012491,13.7054,4.7046,FALSE,"B",0.880148956,TRUE,"W","womens",7237
9,2,"B",36.98489082,0.915135728,1.411376367,0.710290031,FALSE,TRUE,3.620837389,13.1542,4.208,13.731,0.6334,24.60770356,0.814376467,1.004716057,6.003181224,13.3384,1.6922,FALSE,"F",0.673804452,TRUE,"UE","womens",2262
12,2,"B",15.93217618,0.380036967,0.694598255,8.797924985,FALSE,FALSE,0.781251432,12.7626,0.691,13.5382,0.5972,36.0171006,0.469079296,3.263023658,4.291387545,14.9608,1.0182,FALSE,"F",0.499437453,FALSE,"W","womens",2218
7,2,"F",30.80249037,0.809866497,2.446297092,3.806243349,FALSE,FALSE,2.710724139,13.5264,2.2904,13.7558,0.4106,30.57643406,0.534317629,2.247890989,6.324714204,16.0286,0.8936,TRUE,"B",0.620911773,TRUE,"UE","womens",9690
3,2,"F",29.34453012,1.07875553,0.159033493,2.441610922,TRUE,FALSE,2.10235625,14.002,2.0196,12.2044,0.9294,32.17135459,0.98061383,2.304575597,1.306826689,12.7754,5.387,FALSE,"B",0.468172864,TRUE,"FE","womens",6174
4,1,"B",21.26912525,3.919783809,2.215916844,0.13507686,FALSE,TRUE,1.072784862,13.7408,2.1878,13.4608,1.1522,36.53527184,0.554034074,1.076932195,1.49874672,12.8268,1.2324,FALSE,"B",0.402677689,FALSE,"FE","womens",2087
10,1,"B",30.22897221,-0.012642452,2.822973738,7.51556984,FALSE,FALSE,0.466001073,13.4704,1.9032,13.7508,1.531,33.93771095,0.208009136,2.990763172,6.539093246,15.1272,2.134,FALSE,"F",0.515759254,FALSE,"UE","womens",6759
3,1,"B",29.98102813,-0.171176505,3.846313603,7.897577986,FALSE,FALSE,0.908705475,12.7258,1.3354,11.8178,1.3712,31.23776888,0.882710391,3.855827613,2.321404644,13.7016,5.3134,FALSE,"B",0.523165992,TRUE,"UE","womens",4111
7,2,"B",30.23092749,-0.152199841,1.331099348,8.628939909,FALSE,FALSE,2.916764029,12.718,3.5022,12.5622,0.5896,29.32489761,1.518451118,0.763713721,1.992681507,14.173,2.557,FALSE,"F",0.607051425,TRUE,"UE","womens",6926
10,2,"F",30.38544228,2.086840117,0.583663165,1.203432635,FALSE,TRUE,1.463608541,14.0504,2.0004,14.119,0.5384,35.71171451,0.098128468,1.829744971,5.996187093,14.0588,0.2668,TRUE,"F",0.457049487,FALSE,"UE","womens",5986
15,2,"F",33.40599893,-0.159730656,2.511857679,7.312679085,FALSE,FALSE,3.631653398,13.4096,1.7118,11.896,1.5894,29.83316244,0.731763143,1.231556667,3.069865501,13.7944,2.959,FALSE,"F",0.541515862,TRUE,"FE","womens",3086
3,2,"F",36.11407974,0.290218477,0.069793118,2.812492536,FALSE,FALSE,0.838470846,13.0066,1.2498,12.1772,1.3728,31.91494226,0.704910113,3.14761336,3.667214932,12.9304,4.3624,FALSE,"B",0.476033524,TRUE,"W","womens",4935
5,1,"B",27.85813506,0.496322492,0.455962711,4.675484781,TRUE,FALSE,1.450932114,13.162,2.3642,13.214,0.9142,33.91417763,0.953540603,2.016369854,2.373938187,14.062,3.4448,FALSE,"F",0.503835338,TRUE,"UE","womens",8665
19,1,"B",34.24622852,0.720596922,0.176100343,1.777355935,TRUE,FALSE,1.254110745,13.1596,1.8662,13.5776,0.6838,32.73646444,0.538753857,2.311101559,4.887457162,14.9392,0.5326,FALSE,"F",0.551587682,TRUE,"UE","womens",8891
4,1,"F",28.18800394,1.385683114,0.338843434,3.515222555,TRUE,FALSE,2.917914303,14.336,3.6616,14.1702,0.7484,35.19748317,0.457667807,0.919513044,3.485873194,12.106,2.178,FALSE,"B",0.394033518,FALSE,"UE","womens",6925
4,1,"F",34.74213538,-0.048646257,0.781861279,5.811728287,FALSE,FALSE,1.16892306,11.4362,2.7418,12.6038,2.6862,25.7398251,0.534232305,1.991326713,5.158014695,11.5242,3.579,FALSE,"B",0.540506691,FALSE,"UE","womens",3415
5,2,"F",26.68298106,0.353420912,0.220264773,1.588210475,FALSE,FALSE,8.431566263,7.3616,2.945,15.0366,0.5458,16.07041886,0.985001326,1.365399111,7.324005637,11.1858,1.5804,TRUE,"F",0.901533606,TRUE,"W","womens",3182
10,2,"B",25.2217799,1.473056065,2.710651154,0.159637268,FALSE,TRUE,3.559810023,13.9932,3.102,13.6258,0.4388,33.6229564,0.396389623,1.532345016,4.494496177,13.3904,2.0466,TRUE,"F",0.473210109,FALSE,"UE","womens",6183
5,2,"B",35.71885917,0.733521809,0.423442416,0.106857336,TRUE,TRUE,4.885046346,14.8534,3.5596,12.9758,0.9502,29.39355977,0.724673199,0.541689213,3.213599732,12.5978,1.339,FALSE,"F",0.504727039,TRUE,"UE","womens",9821
6,2,"F",32.63147378,0.519818573,0.255315606,2.140425934,FALSE,FALSE,1.253878543,13.3124,3.115,13.3912,1.8636,34.36512631,0.448289227,1.788736507,3.540126513,12.6966,4.1028,FALSE,"B",0.442547882,FALSE,"W","womens",1152
6,1,"F",34.58368664,0.315412086,0.975848644,3.128574216,FALSE,FALSE,2.400026642,13.1656,0.4146,14.4254,1.6282,28.68455222,0.571735312,2.216484488,3.28662973,10.4138,2.7136,FALSE,"F",0.413407408,FALSE,"W","womens",3167
3,1,"F",34.40383911,0.687968562,0.067309472,0.371674987,TRUE,TRUE,3.150401682,11.547,3.9856,12.1246,0.8886,26.96819068,0.634609391,1.210762248,4.958336207,11.5598,4.7312,FALSE,"B",0.529422546,TRUE,"FE","womens",1180
11,2,"B",33.68920338,0.502553756,0.091287839,2.933500504,FALSE,FALSE,1.751648789,14.7012,3.082,14.3224,1.3718,29.49510399,0.58952636,0.68596311,2.258275777,9.5798,1.0866,TRUE,"F",0.352604548,TRUE,"W","womens",2379
