DEP_TIME,CARRIER,DEST,ORIGIN,Weather,DAY_WEEK,Flight Status
2120,DH,EWR,IAD,0,1,1
2120,DH,JFK,IAD,0,2,1
2120,DH,LGA,IAD,0,2,0
2120,DH,EWR,IAD,0,2,0
2120,DH,JFK,IAD,0,3,0
2120,DH,EWR,IAD,0,3,0
2120,DH,LGA,IAD,0,4,1
2120,DH,JFK,IAD,0,4,0
2120,DH,EWR,IAD,0,4,0
2120,DH,LGA,IAD,0,5,0
2120,DH,JFK,IAD,0,5,0
2120,DH,EWR,IAD,0,5,0
2120,DH,LGA,IAD,0,6,0
2120,DH,JFK,IAD,0,6,0
2120,DH,EWR,IAD,0,6,0
2120,DH,LGA,IAD,0,7,0
2120,DH,JFK,IAD,0,7,1
2120,DH,EWR,IAD,0,7,0
2120,DH,LGA,IAD,0,1,0
2120,DH,JFK,IAD,0,1,0
2120,DH,EWR,IAD,0,1,0
2120,DH,LGA,IAD,0,2,0
2120,DH,JFK,IAD,0,2,0
2120,DH,EWR,IAD,0,2,0
2120,DH,LGA,IAD,0,3,0
2120,DH,JFK,IAD,0,3,0
2120,DH,EWR,IAD,0,3,1
2120,DH,LGA,IAD,0,4,1
2120,DH,JFK,IAD,0,4,0
2120,DH,EWR,IAD,0,4,0
2120,DH,LGA,IAD,0,5,0
2120,DH,JFK,IAD,0,5,0
2120,DH,EWR,IAD,0,5,0
2120,DH,LGA,IAD,0,6,1
2120,DH,JFK,IAD,0,6,1
2120,DH,EWR,IAD,0,6,1
2120,DH,LGA,IAD,0,7,0
2120,DH,JFK,IAD,0,7,0
2120,DH,EWR,IAD,0,7,0
2120,DH,LGA,IAD,0,1,1
2120,DH,JFK,IAD,0,1,0
2120,DH,EWR,IAD,0,1,1
2120,DH,LGA,IAD,0,2,0
2120,DH,JFK,IAD,0,2,0
2120,DH,EWR,IAD,0,2,0
2120,DH,LGA,IAD,0,3,1
2120,DH,JFK,IAD,0,3,0
2120,DH,EWR,IAD,0,3,0
2120,DH,LGA,IAD,0,4,0
2120,DH,JFK,IAD,0,4,0
2120,DH,EWR,IAD,0,4,0
2120,DH,LGA,IAD,0,5,1
2120,DH,JFK,IAD,0,5,0
2120,DH,EWR,IAD,0,5,1
2120,DH,LGA,IAD,0,6,0
2120,DH,JFK,IAD,0,6,0
2120,DH,EWR,IAD,0,6,0
2120,DH,LGA,IAD,0,7,1
2120,DH,JFK,IAD,1,7,1
2120,DH,EWR,IAD,0,7,1
2120,DH,LGA,IAD,0,1,1
2120,DH,JFK,IAD,0,1,0
2120,DH,EWR,IAD,0,1,1
2120,DH,JFK,IAD,1,2,1
2120,DH,EWR,IAD,0,2,1
2120,DH,LGA,IAD,0,3,1
2120,DH,JFK,IAD,0,3,0
2120,DH,EWR,IAD,0,3,0
2120,DH,LGA,IAD,0,4,0
2120,DH,JFK,IAD,0,4,0
2120,DH,EWR,IAD,0,4,1
2120,DH,LGA,IAD,0,5,0
2120,DH,JFK,IAD,0,5,1
2120,DH,EWR,IAD,0,5,0
2120,DH,LGA,IAD,0,6,0
2120,DH,JFK,IAD,0,6,0
2120,DH,EWR,IAD,0,6,0
2130,RU,EWR,DCA,0,7,0
2130,RU,EWR,DCA,0,7,1
