"","ID","CCAvg","Mortgage","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard"
"1904",516,1,211,0,0,0,0,1
"1905",626,1,211,0,0,0,1,0
"1906",1416,1,212,0,0,0,1,0
"1907",1120,1,233,0,0,0,1,0
"1908",3638,1,242,0,0,0,1,0
"1909",4484,1,256,0,0,0,1,1
"1910",2857,1,295,1,0,0,1,0
"1911",3187,1,296,0,0,0,0,0
"1912",113,1,309,0,0,0,0,0
"1913",3305,1,383,0,0,0,1,0
"1914",1112,1,442,0,0,0,0,0
"1915",88,1.1,0,0,0,0,1,0
"1916",89,1.1,0,0,0,0,1,0
"1917",92,1.1,0,0,0,0,1,0
"1918",134,1.1,0,0,0,0,1,0
"1919",165,1.1,0,0,1,0,0,0
"1920",176,1.1,0,0,1,0,1,0
"1921",354,1.1,0,0,0,0,1,0
"1922",735,1.1,0,0,0,0,1,1
"1923",746,1.1,0,0,0,0,0,1
"1924",761,1.1,0,0,0,0,1,0
"1925",814,1.1,0,1,0,0,1,0
"1926",819,1.1,0,0,0,0,1,1
"1927",885,1.1,0,0,0,0,1,0
"1928",1040,1.1,0,1,0,0,1,0
"1929",1169,1.1,0,0,0,0,1,0
"1930",1287,1.1,0,0,0,0,0,1
"1931",1307,1.1,0,0,0,0,1,1
"1932",1392,1.1,0,0,0,0,0,0
"1933",1435,1.1,0,0,0,0,0,0
"1934",1481,1.1,0,0,0,0,0,1
"1935",1501,1.1,0,0,0,0,1,0
"1936",1589,1.1,0,0,0,0,1,0
"1937",1672,1.1,0,0,0,0,1,0
"1938",1679,1.1,0,0,0,0,0,0
"1939",1746,1.1,0,0,1,0,0,1
"1940",1873,1.1,0,0,0,0,0,0
"1941",1964,1.1,0,0,0,0,0,1
"1942",2050,1.1,0,0,0,0,1,0
"1943",2129,1.1,0,0,0,0,0,0
"1944",2384,1.1,0,0,0,0,1,1
"1945",2451,1.1,0,0,0,0,0,0
"1946",2528,1.1,0,0,0,0,0,0
"1947",2534,1.1,0,1,0,0,1,0
"1948",2881,1.1,0,0,0,0,1,0
"1949",2971,1.1,0,1,1,0,0,0
"1950",3143,1.1,0,1,1,1,1,1
"1951",3239,1.1,0,0,0,0,1,0
"1952",3316,1.1,0,0,0,0,0,0
"1953",3331,1.1,0,0,0,0,1,0
"1954",3376,1.1,0,0,0,0,1,0
"1955",3528,1.1,0,0,0,0,0,0
"1956",3545,1.1,0,0,0,0,0,0
"1957",3566,1.1,0,0,0,0,0,1
"1958",3691,1.1,0,0,0,0,0,0
"1959",3763,1.1,0,0,0,0,1,0
"1960",3848,1.1,0,0,0,0,0,0
"1961",3958,1.1,0,0,0,0,1,0
"1962",4084,1.1,0,0,0,0,0,0
"1963",4138,1.1,0,0,0,0,1,0
"1964",4165,1.1,0,0,0,0,0,1
"1965",4331,1.1,0,0,0,0,0,0
"1966",4361,1.1,0,0,0,0,0,0
"1967",4363,1.1,0,0,0,0,0,0
"1968",4367,1.1,0,0,0,0,0,0
"1969",4418,1.1,0,0,0,0,1,0
"1970",4506,1.1,0,0,1,0,1,0
"1971",4557,1.1,0,0,1,0,1,0
"1972",4579,1.1,0,0,0,0,1,1
"1973",4722,1.1,0,0,1,0,1,0
"1974",4751,1.1,0,0,0,0,0,1
"1975",4902,1.1,0,0,0,0,1,0
"1976",2472,1.1,85,0,0,0,1,0
"1977",2786,1.1,85,0,1,1,1,1
"1978",1886,1.1,104,0,0,1,1,1
"1979",768,1.1,108,0,0,0,0,0
"1980",3547,1.1,119,0,0,0,1,1
"1981",3986,1.1,120,0,0,0,1,0
"1982",2009,1.1,125,0,0,0,1,0
"1983",2613,1.1,131,0,0,0,0,0
"1984",3489,1.1,131,0,0,0,1,0
"1985",1777,1.1,151,0,0,0,1,0
"1986",2838,1.1,159,0,0,0,0,1
"1987",4114,1.1,161,0,0,0,1,0
"1988",4690,1.1,164,0,0,0,1,1
"1989",2139,1.1,166,0,1,0,0,0
"1990",4116,1.1,180,0,0,0,1,0
"1991",1108,1.1,185,0,0,0,1,1
"1992",2985,1.1,188,0,0,0,0,0
"1993",1972,1.1,203,0,0,0,0,1
"1994",2409,1.1,203,0,0,0,1,0
"1995",978,1.1,205,0,0,0,1,0
"1996",2651,1.1,226,0,0,0,0,0
"1997",4302,1.1,281,1,0,1,1,0
"1998",43,1.1,412,1,0,0,1,0
"1999",58,1.2,0,1,0,0,0,0
"2000",101,1.2,0,0,0,0,1,0
"2001",140,1.2,0,0,0,0,1,0
"2002",482,1.2,0,0,0,0,0,1
"2003",723,1.2,0,1,0,1,1,1
"2004",734,1.2,0,0,0,0,1,0
"2005",742,1.2,0,0,0,0,1,0
"2006",754,1.2,0,0,0,0,1,1
"2007",833,1.2,0,0,0,0,0,0
"2008",1069,1.2,0,0,1,0,0,0
"2009",1175,1.2,0,0,0,0,1,1
"2010",1180,1.2,0,0,1,0,0,1
"2011",1187,1.2,0,0,0,0,1,0
"2012",1208,1.2,0,0,0,0,0,1
"2013",1470,1.2,0,0,0,0,1,0
"2014",1565,1.2,0,0,0,0,1,0
"2015",1566,1.2,0,0,0,0,1,0
"2016",1573,1.2,0,0,1,0,0,1
"2017",1758,1.2,0,0,0,0,1,1
"2018",1929,1.2,0,0,0,0,1,0
"2019",1934,1.2,0,0,0,0,1,0
"2020",1950,1.2,0,0,0,0,0,0
"2021",2137,1.2,0,1,0,0,0,1
"2022",2341,1.2,0,0,0,0,0,0
"2023",2450,1.2,0,0,0,0,1,0
"2024",2526,1.2,0,0,0,0,1,1
"2025",2606,1.2,0,0,0,0,1,0
"2026",2917,1.2,0,0,0,0,1,0
"2027",2982,1.2,0,0,0,0,0,0
"2028",3097,1.2,0,1,1,1,1,0
"2029",3250,1.2,0,0,0,0,0,0
"2030",3251,1.2,0,0,1,0,0,1
"2031",3339,1.2,0,0,1,0,1,0
"2032",3401,1.2,0,0,0,0,0,0
"2033",3515,1.2,0,0,0,0,1,0
"2034",3536,1.2,0,0,0,0,1,1
"2035",3710,1.2,0,0,1,0,0,0
"2036",3922,1.2,0,0,0,0,1,0
"2037",4007,1.2,0,0,0,0,1,0
"2038",4107,1.2,0,0,0,0,0,0
"2039",4171,1.2,0,0,0,0,1,1
"2040",4606,1.2,0,0,0,0,0,0
"2041",4772,1.2,0,0,0,0,1,0
"2042",4775,1.2,0,0,0,0,1,1
"2043",4962,1.2,0,0,0,0,1,1
"2044",4918,1.2,82,0,1,0,1,0
"2045",3796,1.2,98,0,0,0,1,0
"2046",4929,1.2,98,0,0,0,1,0
"2047",1903,1.2,107,0,0,0,1,1
"2048",3747,1.2,109,0,1,1,1,1
"2049",1864,1.2,112,0,0,0,1,0
"2050",3343,1.2,121,0,0,0,1,1
"2051",31,1.2,122,0,0,0,1,0
"2052",4386,1.2,127,0,0,0,1,1
"2053",521,1.2,129,0,0,0,1,1
"2054",4379,1.2,138,0,0,0,1,0
"2055",4334,1.2,139,0,0,0,1,0
"2056",241,1.2,169,0,0,0,0,0
"2057",1548,1.2,194,0,0,0,0,0
"2058",3168,1.2,228,0,0,0,0,1
"2059",262,1.2,251,1,0,0,1,0
"2060",23,1.2,260,0,0,0,1,0
"2061",3276,1.2,268,0,0,0,1,0
"2062",884,1.2,305,0,0,0,1,0
"2063",1666,1.2,341,0,0,0,1,1
"2064",474,1.2,547,1,0,0,1,0
"2065",102,1.3,0,0,0,0,0,0
"2066",112,1.3,0,0,0,0,1,0
"2067",153,1.3,0,0,0,0,1,1
"2068",155,1.3,0,0,0,0,0,0
"2069",301,1.3,0,0,1,0,0,0
"2070",327,1.3,0,0,0,1,1,1
"2071",335,1.3,0,0,0,0,1,0
"2072",361,1.3,0,0,0,0,0,0
"2073",442,1.3,0,0,1,0,1,0
"2074",493,1.3,0,0,0,0,1,0
"2075",550,1.3,0,0,0,0,0,1
"2076",613,1.3,0,0,0,0,1,1
"2077",629,1.3,0,0,0,0,0,0
"2078",649,1.3,0,0,0,0,1,0
"2079",728,1.3,0,0,0,0,1,0
"2080",757,1.3,0,0,0,0,1,0
"2081",929,1.3,0,0,0,0,1,0
"2082",1013,1.3,0,0,0,0,1,1
"2083",1185,1.3,0,0,0,0,1,0
"2084",1195,1.3,0,0,0,0,1,0
"2085",1217,1.3,0,0,1,0,1,0
"2086",1335,1.3,0,0,0,0,1,0
"2087",1380,1.3,0,0,0,0,1,0
"2088",1534,1.3,0,0,0,0,0,0
"2089",1535,1.3,0,0,0,0,1,1
"2090",1538,1.3,0,0,0,0,1,0
"2091",1561,1.3,0,0,0,0,0,0
"2092",1690,1.3,0,0,0,0,1,1
"2093",1726,1.3,0,0,0,0,1,0
"2094",1803,1.3,0,0,0,0,0,0
"2095",1822,1.3,0,0,1,0,1,0
"2096",1840,1.3,0,0,0,0,1,1
"2097",1849,1.3,0,0,1,1,1,1
"2098",2082,1.3,0,0,0,0,0,0
"2099",2119,1.3,0,0,0,0,1,1
"2100",2168,1.3,0,0,0,0,1,0
"2101",2201,1.3,0,0,0,0,0,0
"2102",2268,1.3,0,1,0,0,0,0
"2103",2282,1.3,0,0,0,0,1,1
"2104",2323,1.3,0,0,0,0,1,0
"2105",2376,1.3,0,0,1,1,1,1
"2106",2424,1.3,0,0,0,0,1,0
"2107",2511,1.3,0,0,0,0,1,1
"2108",2519,1.3,0,0,0,0,0,1
"2109",2569,1.3,0,0,0,0,1,0
"2110",2589,1.3,0,0,0,0,0,0
"2111",2650,1.3,0,0,0,0,1,0
"2112",2779,1.3,0,0,0,0,1,1
"2113",2831,1.3,0,0,0,0,1,0
"2114",2887,1.3,0,0,0,0,1,0
"2115",2898,1.3,0,0,0,0,0,0
"2116",2908,1.3,0,0,0,0,0,1
"2117",2925,1.3,0,0,0,0,1,1
"2118",3051,1.3,0,0,0,0,1,0
"2119",3148,1.3,0,0,0,0,1,1
"2120",3292,1.3,0,0,0,0,1,0
"2121",3324,1.3,0,0,0,0,1,0
"2122",3326,1.3,0,0,0,0,0,0
"2123",3328,1.3,0,1,1,1,1,1
"2124",3364,1.3,0,0,0,0,1,0
"2125",3415,1.3,0,0,0,0,0,0
"2126",3434,1.3,0,0,1,0,0,0
"2127",3436,1.3,0,0,1,0,0,0
"2128",3521,1.3,0,0,0,0,0,0
"2129",3674,1.3,0,0,0,0,0,1
"2130",3681,1.3,0,0,0,0,0,0
"2131",3687,1.3,0,0,0,0,0,0
"2132",3815,1.3,0,0,0,0,0,0
"2133",3849,1.3,0,0,0,0,0,1
"2134",3910,1.3,0,0,0,0,1,0
"2135",3927,1.3,0,0,0,0,1,0
"2136",3960,1.3,0,1,0,0,1,0
"2137",4030,1.3,0,0,1,0,1,0
"2138",4070,1.3,0,0,0,0,0,0
"2139",4092,1.3,0,0,0,0,1,1
"2140",4155,1.3,0,1,0,0,1,0
"2141",4189,1.3,0,0,0,0,0,0
"2142",4207,1.3,0,0,0,0,0,0
"2143",4318,1.3,0,0,0,0,1,0
"2144",4569,1.3,0,0,1,0,0,0
"2145",4648,1.3,0,0,0,0,1,0
"2146",4686,1.3,0,0,0,0,1,0
"2147",4688,1.3,0,0,0,0,1,1
"2148",4797,1.3,0,0,1,0,0,0
"2149",4857,1.3,0,0,0,0,1,0
"2150",4916,1.3,0,0,0,0,0,1
"2151",4947,1.3,0,0,0,0,1,0
"2152",2870,1.3,80,0,0,0,0,0
"2153",2057,1.3,83,0,0,0,0,1
"2154",1377,1.3,86,0,0,0,0,0
"2155",4913,1.3,94,0,1,0,1,0
"2156",3814,1.3,97,0,0,0,1,0
"2157",2200,1.3,98,0,0,0,0,1
"2158",127,1.3,101,0,0,0,1,1
"2159",4796,1.3,101,0,0,0,1,0
"2160",1635,1.3,104,0,0,1,1,1
"2161",631,1.3,108,0,0,0,0,1
"2162",709,1.3,115,0,0,0,0,0
"2163",428,1.3,116,0,0,0,0,1
"2164",4436,1.3,116,0,0,0,0,0
"2165",2577,1.3,118,0,0,0,1,1
"2166",4147,1.3,118,0,0,0,1,0
"2167",1428,1.3,119,0,0,0,1,1
"2168",2746,1.3,120,0,0,0,0,1
"2169",306,1.3,123,0,0,0,1,0
"2170",3568,1.3,123,0,0,0,1,0
"2171",4127,1.3,131,0,0,0,0,0
"2172",3089,1.3,138,0,0,0,0,1
"2173",2896,1.3,140,0,0,0,1,0
"2174",4018,1.3,153,0,0,0,1,0
"2175",431,1.3,161,0,0,0,1,0
"2176",105,1.3,166,0,0,0,1,1
"2177",1018,1.3,170,0,0,0,0,0
"2178",81,1.3,174,0,0,0,1,1
"2179",1098,1.3,184,1,0,0,0,1
"2180",1205,1.3,197,1,0,0,1,0
"2181",2811,1.3,201,0,0,0,0,0
"2182",3753,1.3,219,0,0,0,0,1
"2183",511,1.3,221,0,0,0,1,0
"2184",1283,1.3,236,0,0,0,0,1
"2185",2487,1.3,257,0,0,0,0,0
"2186",1425,1.3,287,0,0,0,1,0
"2187",2075,1.3,293,0,0,0,0,1
"2188",4900,1.3,299,0,0,0,1,0
"2189",2969,1.3,301,1,0,0,0,0
"2190",3782,1.3,333,0,0,1,1,1
"2191",752,1.3,355,0,0,0,1,0
"2192",1624,1.3,455,0,0,0,0,0
"2193",1337,1.33,0,0,0,0,1,0
"2194",3688,1.33,0,0,0,0,0,0
"2195",3999,1.33,0,0,0,0,0,1
"2196",4401,1.33,0,0,0,0,1,0
"2197",4727,1.33,0,0,1,0,1,0
"2198",2310,1.33,81,0,0,0,1,0
"2199",3491,1.33,115,0,0,0,0,0
"2200",4532,1.33,131,0,0,0,0,1
"2201",4676,1.33,137,0,0,0,1,1
"2202",190,1.4,0,0,0,0,1,0
"2203",202,1.4,0,0,0,0,1,1
"2204",242,1.4,0,0,0,0,0,1
"2205",272,1.4,0,0,0,0,1,0
"2206",298,1.4,0,0,0,0,1,0
"2207",308,1.4,0,0,0,0,1,0
"2208",338,1.4,0,0,0,0,1,0
"2209",340,1.4,0,0,0,0,0,0
"2210",448,1.4,0,0,0,0,0,0
"2211",488,1.4,0,0,0,0,1,1
"2212",522,1.4,0,0,0,0,1,0
"2213",549,1.4,0,0,0,0,1,1
"2214",602,1.4,0,0,0,0,1,1
"2215",617,1.4,0,0,0,0,1,1
"2216",635,1.4,0,0,1,1,1,1
"2217",644,1.4,0,0,0,0,1,0
"2218",722,1.4,0,0,0,0,1,0
"2219",823,1.4,0,0,0,0,0,0
"2220",852,1.4,0,0,1,0,1,0
"2221",894,1.4,0,0,0,0,0,1
"2222",1030,1.4,0,0,0,0,1,0
"2223",1062,1.4,0,0,0,0,1,0
"2224",1162,1.4,0,1,0,0,0,0
"2225",1358,1.4,0,0,0,0,0,0
"2226",1381,1.4,0,0,0,0,1,0
"2227",1405,1.4,0,0,0,0,1,0
"2228",1440,1.4,0,0,0,0,0,0
"2229",1459,1.4,0,0,0,0,1,1
"2230",1515,1.4,0,0,0,0,1,1
"2231",1603,1.4,0,0,0,0,1,0
"2232",1670,1.4,0,0,0,0,1,1
"2233",1693,1.4,0,0,0,0,1,0
"2234",1706,1.4,0,0,1,0,0,1
"2235",1713,1.4,0,0,0,0,0,0
"2236",1904,1.4,0,0,0,0,0,0
"2237",1923,1.4,0,0,0,0,0,0
"2238",1969,1.4,0,0,0,0,1,0
"2239",1979,1.4,0,0,1,0,1,0
"2240",1997,1.4,0,0,0,0,0,0
"2241",2013,1.4,0,0,0,0,1,1
"2242",2056,1.4,0,0,0,0,1,0
"2243",2067,1.4,0,0,0,0,0,1
"2244",2116,1.4,0,0,0,0,0,0
"2245",2183,1.4,0,0,0,0,0,0
"2246",2225,1.4,0,0,0,0,1,0
"2247",2239,1.4,0,0,0,0,1,0
"2248",2253,1.4,0,0,0,0,1,0
"2249",2258,1.4,0,0,0,0,0,0
"2250",2266,1.4,0,0,0,0,0,0
"2251",2316,1.4,0,1,0,0,1,0
"2252",2333,1.4,0,0,0,0,1,1
"2253",2425,1.4,0,0,0,0,0,0
"2254",2514,1.4,0,0,0,0,0,0
"2255",2748,1.4,0,0,0,0,0,1
"2256",2791,1.4,0,0,0,0,1,1
"2257",2834,1.4,0,0,0,0,1,0
"2258",2884,1.4,0,0,0,0,1,0
"2259",2923,1.4,0,0,0,0,1,0
"2260",3014,1.4,0,0,0,0,1,1
"2261",3104,1.4,0,0,0,0,1,0
"2262",3196,1.4,0,0,0,0,0,0
"2263",3206,1.4,0,0,0,0,1,1
"2264",3325,1.4,0,0,1,0,1,0
"2265",3414,1.4,0,0,0,0,0,1
"2266",3419,1.4,0,0,0,1,1,1
"2267",3423,1.4,0,0,0,0,0,1
"2268",3472,1.4,0,0,0,0,1,0
"2269",3625,1.4,0,0,0,0,0,0
"2270",3670,1.4,0,0,0,0,1,1
"2271",3700,1.4,0,0,0,0,1,1
"2272",3739,1.4,0,0,0,0,0,1
"2273",3758,1.4,0,1,0,0,1,0
"2274",3784,1.4,0,0,0,0,0,0
"2275",3860,1.4,0,0,0,0,0,0
"2276",3893,1.4,0,0,0,0,1,0
"2277",3900,1.4,0,0,0,0,1,1
"2278",3926,1.4,0,0,0,0,1,0
"2279",3945,1.4,0,0,0,0,1,0
"2280",3981,1.4,0,0,0,0,1,0
"2281",3990,1.4,0,0,1,0,1,0
"2282",4121,1.4,0,0,0,0,0,0
"2283",4261,1.4,0,0,0,0,1,0
"2284",4562,1.4,0,0,0,0,0,0
"2285",4601,1.4,0,0,0,0,0,0
"2286",4732,1.4,0,0,0,0,1,1
"2287",4748,1.4,0,0,0,0,1,0
"2288",4816,1.4,0,0,0,0,0,1
"2289",4891,1.4,0,0,0,0,1,0
"2290",4895,1.4,0,0,1,0,0,0
"2291",4932,1.4,0,0,0,0,1,0
"2292",4936,1.4,0,0,0,0,1,0
"2293",4972,1.4,0,0,1,0,0,0
"2294",3835,1.4,75,0,0,0,1,0
"2295",4717,1.4,75,0,1,0,1,0
"2296",260,1.4,77,0,0,0,1,0
"2297",4446,1.4,82,0,0,0,1,1
"2298",3075,1.4,88,0,0,0,1,1
"2299",2212,1.4,94,0,0,0,1,1
"2300",4899,1.4,96,0,0,0,1,0
"2301",2684,1.4,98,0,0,0,0,0
"2302",3019,1.4,99,0,0,0,1,1
"2303",206,1.4,100,0,0,0,0,1
"2304",3032,1.4,102,0,0,0,0,1
"2305",3430,1.4,108,0,0,0,0,1
"2306",437,1.4,112,0,0,0,1,0
"2307",2485,1.4,112,0,1,0,0,0
"2308",3402,1.4,118,0,0,0,1,1
"2309",1920,1.4,120,0,0,0,0,1
"2310",4210,1.4,125,0,0,0,1,0
"2311",1246,1.4,128,0,0,0,1,0
"2312",1064,1.4,131,0,0,0,0,1
"2313",4034,1.4,132,0,0,0,1,0
"2314",3396,1.4,135,0,0,0,0,0
"2315",1096,1.4,137,0,0,0,1,0
"2316",1261,1.4,137,0,0,0,1,1
"2317",345,1.4,138,0,0,0,1,1
"2318",2230,1.4,149,0,0,0,1,1
"2319",1170,1.4,158,0,0,0,1,0
"2320",3092,1.4,158,0,0,0,0,1
"2321",2602,1.4,167,0,0,0,0,0
"2322",3744,1.4,194,0,0,0,1,1
"2323",38,1.4,198,0,0,0,0,0
"2324",1550,1.4,198,0,0,0,1,0
"2325",1452,1.4,201,0,0,0,1,1
"2326",4403,1.4,207,0,1,0,0,0
"2327",4837,1.4,218,0,0,0,0,1
"2328",1247,1.4,241,0,0,0,1,0
"2329",249,1.4,264,0,0,0,1,1
"2330",363,1.4,270,0,0,0,0,1
"2331",3761,1.4,273,0,0,0,1,1
"2332",1836,1.4,284,0,0,0,1,1
"2333",2513,1.4,298,0,0,0,1,0
"2334",4866,1.4,342,1,0,0,0,1
"2335",1514,1.4,354,0,0,0,0,0
"2336",4699,1.4,400,1,0,0,0,0
"2337",355,1.4,419,0,0,0,1,0
"2338",2,1.5,0,0,1,0,0,0
"2339",7,1.5,0,0,0,0,1,0
"2340",16,1.5,0,0,0,0,1,1
"2341",117,1.5,0,0,0,0,1,0
"2342",139,1.5,0,0,1,1,0,1
"2343",145,1.5,0,0,0,0,0,0
"2344",159,1.5,0,0,0,0,1,1
"2345",166,1.5,0,0,0,0,1,0
"2346",174,1.5,0,0,0,0,1,1
"2347",183,1.5,0,0,0,0,1,0
"2348",185,1.5,0,0,1,0,1,0
"2349",226,1.5,0,0,0,0,0,1
"2350",267,1.5,0,0,0,0,1,0
"2351",381,1.5,0,0,0,0,1,1
"2352",610,1.5,0,0,0,0,0,0
"2353",634,1.5,0,0,0,0,1,1
"2354",639,1.5,0,0,0,0,0,0
"2355",681,1.5,0,0,0,0,0,1
"2356",688,1.5,0,0,0,0,1,0
"2357",759,1.5,0,0,1,0,0,0
"2358",807,1.5,0,0,0,0,0,0
"2359",820,1.5,0,0,0,0,0,0
"2360",822,1.5,0,0,0,0,0,0
"2361",924,1.5,0,0,0,0,0,0
"2362",937,1.5,0,0,1,0,0,0
"2363",945,1.5,0,0,0,0,0,1
"2364",946,1.5,0,0,0,0,1,0
"2365",992,1.5,0,0,0,0,0,1
"2366",1000,1.5,0,0,0,0,1,1
"2367",1042,1.5,0,0,0,0,0,0
"2368",1137,1.5,0,0,1,0,1,0
"2369",1146,1.5,0,0,0,0,0,1
"2370",1192,1.5,0,0,0,0,1,1
"2371",1235,1.5,0,0,0,0,1,1
"2372",1351,1.5,0,0,0,0,0,1
"2373",1420,1.5,0,0,0,0,0,1
"2374",1474,1.5,0,0,0,0,1,0
"2375",1488,1.5,0,0,0,0,1,1
"2376",1516,1.5,0,0,0,0,1,1
"2377",1532,1.5,0,0,0,0,1,0
"2378",1575,1.5,0,0,0,0,1,0
"2379",1643,1.5,0,0,0,0,1,1
"2380",1662,1.5,0,0,0,0,0,1
"2381",1724,1.5,0,0,0,0,1,0
"2382",1728,1.5,0,0,0,0,0,1
"2383",1787,1.5,0,0,0,0,0,0
"2384",1809,1.5,0,0,0,0,1,0
"2385",1951,1.5,0,0,0,0,0,0
"2386",1959,1.5,0,0,0,0,1,1
"2387",2011,1.5,0,0,0,0,0,0
"2388",2066,1.5,0,0,0,0,1,1
"2389",2143,1.5,0,0,0,0,1,0
"2390",2172,1.5,0,0,0,0,1,0
"2391",2180,1.5,0,0,0,0,0,0
"2392",2264,1.5,0,0,0,0,1,0
"2393",2330,1.5,0,0,0,0,1,0
"2394",2372,1.5,0,0,0,0,0,0
"2395",2405,1.5,0,0,0,0,1,0
"2396",2437,1.5,0,0,0,0,1,0
"2397",2455,1.5,0,0,0,0,0,0
"2398",2483,1.5,0,0,0,0,0,1
"2399",2486,1.5,0,0,0,0,0,1
"2400",2531,1.5,0,0,0,0,1,0
"2401",2553,1.5,0,0,0,0,0,0
"2402",2564,1.5,0,0,0,0,0,1
"2403",2678,1.5,0,0,0,0,1,0
"2404",2681,1.5,0,0,0,0,1,0
"2405",2720,1.5,0,0,0,0,1,0
"2406",2730,1.5,0,0,0,0,1,0
"2407",2742,1.5,0,0,0,0,0,0
"2408",2805,1.5,0,0,0,0,0,0
"2409",2904,1.5,0,0,0,0,1,1
"2410",2961,1.5,0,0,0,0,0,1
"2411",3052,1.5,0,0,0,0,1,0
"2412",3074,1.5,0,0,0,0,1,0
"2413",3091,1.5,0,0,0,0,1,0
"2414",3198,1.5,0,0,0,0,1,0
"2415",3207,1.5,0,0,0,0,1,1
"2416",3227,1.5,0,0,0,0,1,1
"2417",3244,1.5,0,0,0,0,1,0
"2418",3275,1.5,0,0,0,0,1,0
"2419",3282,1.5,0,0,0,0,1,1
"2420",3479,1.5,0,1,0,0,0,0
"2421",3481,1.5,0,0,1,0,1,0
"2422",3495,1.5,0,0,0,0,0,0
"2423",3512,1.5,0,0,0,0,1,0
"2424",3560,1.5,0,0,0,0,0,0
"2425",3847,1.5,0,0,0,0,0,0
"2426",3862,1.5,0,0,0,0,0,0
"2427",3882,1.5,0,0,1,0,0,0
"2428",3913,1.5,0,0,0,0,0,0
"2429",3921,1.5,0,0,1,1,1,1
"2430",3923,1.5,0,0,0,0,1,0
"2431",3983,1.5,0,0,0,0,1,0
"2432",4059,1.5,0,0,0,0,0,0
"2433",4060,1.5,0,0,0,0,1,0
"2434",4082,1.5,0,1,0,0,0,1
"2435",4112,1.5,0,0,0,0,0,0
"2436",4141,1.5,0,0,0,0,0,0
"2437",4247,1.5,0,0,0,0,0,0
"2438",4319,1.5,0,0,0,0,0,1
"2439",4326,1.5,0,0,0,0,1,1
"2440",4381,1.5,0,0,0,0,1,0
"2441",4402,1.5,0,0,0,0,0,1
"2442",4414,1.5,0,0,0,0,0,1
"2443",4438,1.5,0,0,0,0,1,0
"2444",4456,1.5,0,0,1,1,1,1
"2445",4478,1.5,0,0,0,1,1,1
"2446",4489,1.5,0,0,0,0,0,0
"2447",4541,1.5,0,0,0,0,1,0
"2448",4551,1.5,0,0,0,0,1,0
"2449",4552,1.5,0,0,0,0,1,0
"2450",4563,1.5,0,0,0,0,0,1
"2451",4582,1.5,0,0,0,0,0,1
"2452",4634,1.5,0,0,0,0,1,0
"2453",4718,1.5,0,0,0,0,1,0
"2454",4723,1.5,0,0,0,0,0,0
"2455",4730,1.5,0,0,0,0,0,0
"2456",4758,1.5,0,0,0,0,0,0
"2457",4807,1.5,0,0,0,0,1,0
"2458",4853,1.5,0,0,1,0,0,1
"2459",4876,1.5,0,0,0,0,1,0
"2460",4877,1.5,0,1,0,0,0,0
"2461",4955,1.5,0,0,0,0,1,1
"2462",4954,1.5,75,0,0,0,1,0
"2463",3617,1.5,78,0,0,0,1,0
"2464",891,1.5,79,0,0,0,1,0
"2465",3584,1.5,85,0,0,0,0,0
"2466",1188,1.5,87,0,1,0,0,0
"2467",930,1.5,91,0,0,0,0,1
"2468",4921,1.5,91,0,0,0,1,1
"2469",4271,1.5,94,0,0,0,1,1
"2470",1021,1.5,97,0,0,0,1,0
"2471",1349,1.5,97,0,0,0,1,0
"2472",2918,1.5,101,0,0,0,1,0
"2473",2557,1.5,103,0,0,0,1,0
"2474",2659,1.5,109,0,0,0,0,0
"2475",1965,1.5,111,0,0,0,0,1
"2476",3677,1.5,111,0,0,0,1,0
"2477",402,1.5,112,0,0,0,0,1
"2478",3446,1.5,116,0,0,0,0,1
"2479",1434,1.5,117,0,0,0,0,1
"2480",2793,1.5,117,0,0,0,1,0
"2481",3254,1.5,118,0,0,0,0,1
"2482",2135,1.5,120,0,0,0,1,1
"2483",3760,1.5,121,0,0,0,1,1
"2484",862,1.5,124,0,1,0,1,0
"2485",2727,1.5,127,0,0,0,0,0
"2486",1562,1.5,128,0,0,0,1,0
"2487",652,1.5,131,0,0,0,0,0
"2488",1678,1.5,131,0,0,0,0,0
"2489",2856,1.5,136,0,0,0,1,0
"2490",441,1.5,139,0,0,0,1,0
"2491",2573,1.5,140,0,0,0,1,1
"2492",4795,1.5,146,0,0,0,0,0
"2493",2836,1.5,149,0,0,0,1,0
"2494",1946,1.5,151,0,1,0,1,0
"2495",4739,1.5,153,0,0,0,1,0
"2496",4731,1.5,159,0,0,0,0,1
"2497",4282,1.5,162,0,0,0,0,1
"2498",2976,1.5,168,0,0,0,0,1
"2499",1026,1.5,169,0,0,0,1,0
"2500",4294,1.5,173,0,0,0,1,1
"2501",1801,1.5,181,0,1,1,1,1
"2502",3427,1.5,189,0,0,0,1,0
"2503",3178,1.5,199,0,0,0,0,1
"2504",1254,1.5,204,0,0,0,1,0
"2505",2608,1.5,214,0,1,1,1,1
"2506",1297,1.5,219,0,0,0,1,0
"2507",4416,1.5,220,0,0,0,0,1
"2508",2347,1.5,239,0,0,0,0,1
"2509",848,1.5,252,0,0,0,1,0
"2510",3951,1.5,255,0,0,0,1,0
"2511",131,1.5,276,0,0,0,1,0
"2512",2342,1.5,289,0,0,0,1,0
"2513",4715,1.5,307,0,1,1,1,1
"2514",3210,1.5,373,1,0,1,1,1
"2515",1971,1.5,397,0,0,0,1,1
"2516",1,1.6,0,0,1,0,0,0
